gapA.1	0	0	.	.	.
gapA.10	0	0	.	.	.
gapA.11	0	0	.	.	.
gapA.12	0	0	.	.	.
gapA.13	0	0	.	.	.
gapA.14	0	0	.	.	.
gapA.15	0	0	.	.	.
gapA.16	0	0	.	.	.
gapA.17	0	0	.	.	.
gapA.18	0	0	.	.	.
gapA.19	0	0	.	.	.
gapA.2	0	0	.	.	.
gapA.20	0	0	.	.	.
gapA.21	0	0	.	.	.
gapA.3	0	0	.	.	.
gapA.4	0	0	.	.	.
gapA.5	0	0	.	.	.
gapA.6	0	0	.	.	.
gapA.7	0	0	.	.	.
gapA.8	0	0	.	.	.
infB.1	0	0	.	.	.
infB.10	0	0	.	.	.
infB.11	0	0	.	.	.
infB.12	0	0	.	.	.
infB.13	0	0	.	.	.
infB.14	0	0	.	.	.
infB.15	0	0	.	.	.
infB.16	0	0	.	.	.
infB.18	0	0	.	.	.
infB.19	0	0	.	.	.
infB.2	0	0	.	.	.
infB.20	0	0	.	.	.
infB.21	0	0	.	.	.
infB.22	0	0	.	.	.
infB.23	0	0	.	.	.
infB.24	0	0	.	.	.
infB.25	0	0	.	.	.
infB.26	0	0	.	.	.
infB.27	0	0	.	.	.
infB.28	0	0	.	.	.
infB.29	0	0	.	.	.
infB.3	0	0	.	.	.
infB.30	0	0	.	.	.
infB.31	0	0	.	.	.
infB.32	0	0	.	.	.
infB.33	0	0	.	.	.
infB.34	0	0	.	.	.
infB.35	0	0	.	.	.
infB.36	0	0	.	.	.
infB.37	0	0	.	.	.
infB.38	0	0	.	.	.
infB.4	0	0	.	.	.
infB.5	0	0	.	.	.
infB.6	0	0	.	.	.
infB.7	0	0	.	.	.
infB.8	0	0	.	.	.
infB.9	0	0	.	.	.
mdh.1	0	0	.	.	.
mdh.10	0	0	.	.	.
mdh.11	0	0	.	.	.
mdh.12	0	0	.	.	.
mdh.13	0	0	.	.	.
mdh.14	0	0	.	.	.
mdh.15	0	0	.	.	.
mdh.16	0	0	.	.	.
mdh.17	0	0	.	.	.
mdh.18	0	0	.	.	.
mdh.19	0	0	.	.	.
mdh.2	0	0	.	.	.
mdh.20	0	0	.	.	.
mdh.21	0	0	.	.	.
mdh.22	0	0	.	.	.
mdh.23	0	0	.	.	.
mdh.24	0	0	.	.	.
mdh.26	0	0	.	.	.
mdh.27	0	0	.	.	.
mdh.28	0	0	.	.	.
mdh.29	0	0	.	.	.
mdh.3	0	0	.	.	.
mdh.30	0	0	.	.	.
mdh.31	0	0	.	.	.
mdh.32	0	0	.	.	.
mdh.33	0	0	.	.	.
mdh.34	0	0	.	.	.
mdh.35	0	0	.	.	.
mdh.36	0	0	.	.	.
mdh.37	0	0	.	.	.
mdh.38	0	0	.	.	.
mdh.39	0	0	.	.	.
mdh.4	0	0	.	.	.
mdh.40	0	0	.	.	.
mdh.41	0	0	.	.	.
mdh.42	0	0	.	.	.
mdh.43	0	0	.	.	.
mdh.44	0	0	.	.	.
mdh.45	0	0	.	.	.
mdh.46	0	0	.	.	.
mdh.47	0	0	.	.	.
mdh.48	0	0	.	.	.
mdh.49	0	0	.	.	.
mdh.5	0	0	.	.	.
mdh.50	0	0	.	.	.
mdh.6	0	0	.	.	.
mdh.7	0	0	.	.	.
mdh.8	0	0	.	.	.
mdh.9	0	0	.	.	.
pgi.1	0	0	.	.	.
pgi.10	0	0	.	.	.
pgi.11	0	0	.	.	.
pgi.13	0	0	.	.	.
pgi.14	0	0	.	.	.
pgi.15	0	0	.	.	.
pgi.16	0	0	.	.	.
pgi.17	0	0	.	.	.
pgi.18	0	0	.	.	.
pgi.19	0	0	.	.	.
pgi.2	0	0	.	.	.
pgi.20	0	0	.	.	.
pgi.21	0	0	.	.	.
pgi.22	0	0	.	.	.
pgi.23	0	0	.	.	.
pgi.24	0	0	.	.	.
pgi.25	0	0	.	.	.
pgi.27	0	0	.	.	.
pgi.28	0	0	.	.	.
pgi.29	0	0	.	.	.
pgi.3	0	0	.	.	.
pgi.30	0	0	.	.	.
pgi.31	0	0	.	.	.
pgi.32	0	0	.	.	.
pgi.33	0	0	.	.	.
pgi.34	0	0	.	.	.
pgi.35	0	0	.	.	.
pgi.36	0	0	.	.	.
pgi.37	0	0	.	.	.
pgi.38	0	0	.	.	.
pgi.39	0	0	.	.	.
pgi.4	0	0	.	.	.
pgi.40	0	0	.	.	.
pgi.41	0	0	.	.	.
pgi.42	0	0	.	.	.
pgi.43	0	0	.	.	.
pgi.44	0	0	.	.	.
pgi.45	0	0	.	.	.
pgi.46	0	0	.	.	.
pgi.47	0	0	.	.	.
pgi.48	0	0	.	.	.
pgi.49	0	0	.	.	.
pgi.50	0	0	.	.	.
pgi.51	0	0	.	.	.
pgi.52	0	0	.	.	.
pgi.6	0	0	.	.	.
pgi.7	0	0	.	.	.
pgi.8	0	0	.	.	.
pgi.9	0	0	.	.	.
phoE.1	0	0	.	.	.
phoE.10	0	0	.	.	.
phoE.11	0	0	.	.	.
phoE.12	0	0	.	.	.
phoE.13	0	0	.	.	.
phoE.14	0	0	.	.	.
phoE.15	0	0	.	.	.
phoE.16	0	0	.	.	.
phoE.17	0	0	.	.	.
phoE.18	0	0	.	.	.
phoE.19	0	0	.	.	.
phoE.2	0	0	.	.	.
phoE.20	0	0	.	.	.
phoE.21	0	0	.	.	.
phoE.22	0	0	.	.	.
phoE.23	0	0	.	.	.
phoE.24	0	0	.	.	.
phoE.25	0	0	.	.	.
phoE.26	0	0	.	.	.
phoE.27	0	0	.	.	.
phoE.28	0	0	.	.	.
phoE.3	0	0	.	.	.
phoE.30	0	0	.	.	.
phoE.31	0	0	.	.	.
phoE.32	0	0	.	.	.
phoE.33	0	0	.	.	.
phoE.34	0	0	.	.	.
phoE.35	0	0	.	.	.
phoE.36	0	0	.	.	.
phoE.37	0	0	.	.	.
phoE.38	0	0	.	.	.
phoE.39	0	0	.	.	.
phoE.4	0	0	.	.	.
phoE.40	0	0	.	.	.
phoE.41	0	0	.	.	.
phoE.42	0	0	.	.	.
phoE.43	0	0	.	.	.
phoE.44	0	0	.	.	.
phoE.45	0	0	.	.	.
phoE.46	0	0	.	.	.
phoE.47	0	0	.	.	.
phoE.48	0	0	.	.	.
phoE.49	0	0	.	.	.
phoE.5	0	0	.	.	.
phoE.50	0	0	.	.	.
phoE.51	0	0	.	.	.
phoE.52	0	0	.	.	.
phoE.53	0	0	.	.	.
phoE.54	0	0	.	.	.
phoE.55	0	0	.	.	.
phoE.56	0	0	.	.	.
phoE.57	0	0	.	.	.
