IncFII(pSE11)_1_pSE11_AP009242	0	0	.	.	IncFII(pSE11)_1_pSE11_AP009242
IncFII(pENTA)_1_pENTA_CP003027	0	0	.	.	IncFII(pENTA)_1_pENTA_CP003027
IncFII(pECLA)_1_pECLA_CP001919	0	0	.	.	IncFII(pECLA)_1_pECLA_CP001919
IncFII(pseudo)_1_pseudo_NC_011759	0	0	.	.	IncFII(pseudo)_1_pseudo_NC_011759
IncFII(pCTU2)_1_pCTU2_FN543095	0	0	.	.	IncFII(pCTU2)_1_pCTU2_FN543095
IncFII(pYVa12790)_1_pYVa12790_AY150843	0	0	.	.	IncFII(pYVa12790)_1_pYVa12790_AY150843
IncFII(pMET)_1_pMET1_EU383016	0	0	.	.	IncFII(pMET)_1_pMET1_EU383016
IncFII(pCRY)_1_pCRY_NC_005814	0	0	.	.	IncFII(pCRY)_1_pCRY_NC_005814
IncFII(Serratia)_1_Serratia_NC_009829	0	0	.	.	IncFII(Serratia)_1_Serratia_NC_009829
IncFII(pCoo)_1_pCoo_CR942285	0	0	.	.	IncFII(pCoo)_1_pCoo_CR942285
IncFII(p96A)_1_p96A_JQ418521	0	0	.	.	IncFII(p96A)_1_p96A_JQ418521
IncFII(SARC14)_1_SARC14_JQ418540	0	0	.	.	IncFII(SARC14)_1_SARC14_JQ418540
IncFII(p14)_1_p14_JQ418538	0	0	.	.	IncFII(p14)_1_p14_JQ418538
IncFII(29)_1_pUTI89_CP003035	0	0	.	.	IncFII(29)_1_pUTI89_CP003035
IncFII_1_pSFO_AF401292	0	0	.	.	IncFII_1_pSFO_AF401292
IncFII_1_pKP91_CP000966	0	0	.	.	IncFII_1_pKP91_CP000966
IncX4_2__FN543504	0	0	.	.	IncX4_2__FN543504
pADAP_1__AF135182	0	0	.	.	pADAP_1__AF135182
pXuzhou21_1__CP001927	0	0	.	.	pXuzhou21_1__CP001927
pSL483_1__CP001137	0	0	.	.	pSL483_1__CP001137
pYE854_1__AM905950	0	0	.	.	pYE854_1__AM905950
pIP32953_1__BX936400	0	0	.	.	pIP32953_1__BX936400
pIP31758(p153)_1_p153_CP000719	0	0	.	.	pIP31758(p153)_1_p153_CP000719
pIP31758(p59)_1_p59_CP000718	0	0	.	.	pIP31758(p59)_1_p59_CP000718
pESA2_1__CP000784	0	0	.	.	pESA2_1__CP000784
pENTAS02_1__CP003028	0	0	.	.	pENTAS02_1__CP003028
pEC4115_1__NC_011351	0	0	.	.	pEC4115_1__NC_011351
pJARS36_1__NC_015068	0	0	.	.	pJARS36_1__NC_015068
pSM22_1__NC_015972	0	0	.	.	pSM22_1__NC_015972
IncQ2_1__FJ696404	0	0	.	.	IncQ2_1__FJ696404
IncQ1_1__HE654726	0	0	.	.	IncQ1_1__HE654726
IncX1_3__CP001123	0	0	.	.	IncX1_3__CP001123
IncX1_2__CP003417	0	0	.	.	IncX1_2__CP003417
IncX1_4__JN935898	0	0	.	.	IncX1_4__JN935898
ColRNAI_1__DQ298019	0	0	.	.	ColRNAI_1__DQ298019
