trbA_1	0	0	.	.	trbA_1
trbA_2	0	0	.	.	trbA_2
trbA_3	0	0	.	.	trbA_3
trbA_4	0	0	.	.	trbA_4
trbA_5	0	0	.	.	trbA_5
trbA_6	0	0	.	.	trbA_6
trbA_7	0	0	.	.	trbA_7
trbA_8	0	0	.	.	trbA_8
trbA_9	0	0	.	.	trbA_9
trbA_10	0	0	.	.	trbA_10
trbA_11	0	0	.	.	trbA_11
trbA_12	0	0	.	.	trbA_12
trbA_13	0	0	.	.	trbA_13
trbA_14	0	0	.	.	trbA_14
trbA_15	0	0	.	.	trbA_15
trbA_16	0	0	.	.	trbA_16
trbA_17	0	0	.	.	trbA_17
trbA_18	0	0	.	.	trbA_18
trbA_19	0	0	.	.	trbA_19
trbA_20	0	0	.	.	trbA_20
trbA_21	0	0	.	.	trbA_21
trbA_22	0	0	.	.	trbA_22
trbA_23	0	0	.	.	trbA_23
trbA_24	0	0	.	.	trbA_24
trbA_25	0	0	.	.	trbA_25
trbA_26	0	0	.	.	trbA_26
trbA_27	0	0	.	.	trbA_27
trbA_28	0	0	.	.	trbA_28
trbA_29	0	0	.	.	trbA_29
trbA_30	0	0	.	.	trbA_30
trbA_31	0	0	.	.	trbA_31
trbA_32	0	0	.	.	trbA_32
trbA_33	0	0	.	.	trbA_33
