HCM1_259_1	0	0	.	.	HCM1_259_1
HCM1_259_2	0	0	.	.	HCM1_259_2
HCM1_259_3	0	0	.	.	HCM1_259_3
HCM1_259_4	0	0	.	.	HCM1_259_4
