HCM1_116_1	0	0	.	.	HCM1_116_1
HCM1_116_2	0	0	.	.	HCM1_116_2
HCM1_116_3	0	0	.	.	HCM1_116_3
HCM1_116_4	0	0	.	.	HCM1_116_4
